Id,ActivityHour,Calories,StepTotal,TotalIntensity,AverageIntensity
4702921684,5/9/2016 23:00,88,5,2,0.033333
4702921684,5/10/2016 0:00,85,0,0,0
4702921684,5/10/2016 1:00,85,0,0,0
4702921684,5/10/2016 2:00,85,0,0,0
4702921684,5/10/2016 3:00,84,0,0,0
4702921684,5/10/2016 4:00,85,0,0,0
4702921684,5/10/2016 5:00,85,0,0,0
4702921684,5/10/2016 6:00,214,1421,48,0.8
4702921684,5/10/2016 7:00,129,280,13,0.216667
4702921684,5/10/2016 8:00,199,1297,20,0.333333
4702921684,5/10/2016 9:00,103,149,5,0.083333
4702921684,5/10/2016 10:00,101,151,4,0.066667
4702921684,5/10/2016 11:00,103,120,5,0.083333
4702921684,5/10/2016 12:00,199,1310,21,0.35
4702921684,5/10/2016 13:00,101,82,5,0.083333
4702921684,5/10/2016 14:00,98,75,4,0.066667
4702921684,5/10/2016 15:00,111,163,9,0.15
4702921684,5/10/2016 16:00,110,232,7,0.116667
4702921684,5/10/2016 17:00,172,820,23,0.383333
4702921684,5/10/2016 18:00,133,298,13,0.216667
4702921684,5/10/2016 19:00,257,1917,68,1.133333
4702921684,5/10/2016 20:00,170,549,29,0.483333
4702921684,5/10/2016 21:00,252,1523,53,0.883333
4702921684,5/10/2016 22:00,126,226,12,0.2
4702921684,5/10/2016 23:00,84,0,0,0
4702921684,5/11/2016 0:00,84,0,0,0
4702921684,5/11/2016 1:00,84,0,0,0
4702921684,5/11/2016 2:00,86,0,0,0
4702921684,5/11/2016 3:00,85,0,0,0
4702921684,5/11/2016 4:00,85,0,0,0
4702921684,5/11/2016 5:00,94,41,3,0.05
4702921684,5/11/2016 6:00,162,776,21,0.35
4702921684,5/11/2016 7:00,92,102,2,0.033333
4702921684,5/11/2016 8:00,198,1355,44,0.733333
4702921684,5/11/2016 9:00,100,71,5,0.083333
4702921684,5/11/2016 10:00,106,165,7,0.116667
4702921684,5/11/2016 11:00,116,272,9,0.15
4702921684,5/11/2016 12:00,106,145,6,0.1
4702921684,5/11/2016 13:00,111,211,9,0.15
4702921684,5/11/2016 14:00,132,328,17,0.283333
4702921684,5/11/2016 15:00,102,109,5,0.083333
4702921684,5/11/2016 16:00,183,1016,25,0.416667
4702921684,5/11/2016 17:00,158,527,24,0.4
4702921684,5/11/2016 18:00,292,2503,82,1.366667
4702921684,5/11/2016 19:00,138,578,15,0.25
4702921684,5/11/2016 20:00,122,191,13,0.216667
4702921684,5/11/2016 21:00,206,1013,40,0.666667
4702921684,5/11/2016 22:00,141,369,20,0.333333
4702921684,5/11/2016 23:00,85,0,0,0
4702921684,5/12/2016 0:00,85,0,0,0
4702921684,5/12/2016 1:00,88,9,1,0.016667
4702921684,5/12/2016 2:00,85,0,0,0
4702921684,5/12/2016 3:00,86,0,0,0
4702921684,5/12/2016 4:00,87,4,1,0.016667
4702921684,5/12/2016 5:00,85,0,0,0
4702921684,5/12/2016 6:00,164,707,22,0.366667
4702921684,5/12/2016 7:00,110,224,5,0.083333
4702921684,5/12/2016 8:00,103,154,5,0.083333
4702921684,5/12/2016 9:00,164,814,18,0.3
4702921684,5/12/2016 10:00,163,840,16,0.266667
5553957443,4/12/2016 0:00,56,2,1,0.016667
5553957443,4/12/2016 1:00,55,0,0,0
5553957443,4/12/2016 2:00,56,0,0,0
5553957443,4/12/2016 3:00,55,0,0,0
5553957443,4/12/2016 4:00,56,0,0,0
5553957443,4/12/2016 5:00,55,0,0,0
5553957443,4/12/2016 6:00,82,248,18,0.3
5553957443,4/12/2016 7:00,157,2030,47,0.783333
5553957443,4/12/2016 8:00,109,1168,29,0.483333
5553957443,4/12/2016 9:00,61,64,2,0.033333
5553957443,4/12/2016 10:00,61,65,2,0.033333
5553957443,4/12/2016 11:00,60,52,2,0.033333
5553957443,4/12/2016 12:00,92,656,15,0.25
5553957443,4/12/2016 13:00,85,459,13,0.216667
5553957443,4/12/2016 14:00,57,0,0,0
5553957443,4/12/2016 15:00,61,80,3,0.05
5553957443,4/12/2016 16:00,157,2192,58,0.966667
5553957443,4/12/2016 17:00,123,1243,27,0.45
5553957443,4/12/2016 18:00,93,321,26,0.433333
5553957443,4/12/2016 19:00,101,776,20,0.333333
5553957443,4/12/2016 20:00,90,330,23,0.383333
5553957443,4/12/2016 21:00,104,740,25,0.416667
5553957443,4/12/2016 22:00,89,534,14,0.233333
5553957443,4/12/2016 23:00,111,636,35,0.583333
5553957443,4/13/2016 0:00,60,61,3,0.05
5553957443,4/13/2016 1:00,55,0,0,0
5553957443,4/13/2016 2:00,55,0,0,0
5553957443,4/13/2016 3:00,55,0,0,0
5553957443,4/13/2016 4:00,56,0,0,0
5553957443,4/13/2016 5:00,55,0,0,0
5553957443,4/13/2016 6:00,55,0,0,0
5553957443,4/13/2016 7:00,55,0,0,0
5553957443,4/13/2016 8:00,67,121,7,0.116667
5553957443,4/13/2016 9:00,67,138,7,0.116667
5553957443,4/13/2016 10:00,74,189,11,0.183333
5553957443,4/13/2016 11:00,60,32,3,0.05
5553957443,4/13/2016 12:00,64,120,5,0.083333
5553957443,4/13/2016 13:00,63,48,5,0.083333
5553957443,4/13/2016 14:00,61,29,4,0.066667
5553957443,4/13/2016 15:00,98,481,25,0.416667
5553957443,4/13/2016 16:00,86,367,18,0.3
5553957443,4/13/2016 17:00,80,268,14,0.233333
5553957443,4/13/2016 18:00,73,119,13,0.216667
5553957443,4/13/2016 19:00,122,1130,34,0.566667
5553957443,4/13/2016 20:00,129,1055,39,0.65
5553957443,4/13/2016 21:00,90,415,20,0.333333
5553957443,4/13/2016 22:00,83,259,18,0.3
5553957443,4/13/2016 23:00,55,0,0,0
5553957443,4/14/2016 0:00,57,16,1,0.016667
5553957443,4/14/2016 1:00,57,12,1,0.016667
5553957443,4/14/2016 2:00,58,14,2,0.033333
5553957443,4/14/2016 3:00,58,11,2,0.033333
5553957443,4/14/2016 4:00,57,8,1,0.016667
5553957443,4/14/2016 5:00,69,125,9,0.15
5553957443,4/14/2016 6:00,142,1258,43,0.716667
5553957443,4/14/2016 7:00,155,2257,51,0.85
5553957443,4/14/2016 8:00,57,0,0,0
5553957443,4/14/2016 9:00,56,0,0,0
5553957443,4/14/2016 10:00,63,107,4,0.066667
5553957443,4/14/2016 11:00,56,0,0,0
5553957443,4/14/2016 12:00,62,95,3,0.05
5553957443,4/14/2016 13:00,85,478,15,0.25
5553957443,4/14/2016 14:00,248,2106,95,1.583333
5553957443,4/14/2016 15:00,77,249,13,0.216667
5553957443,4/14/2016 16:00,136,1641,41,0.683333
5553957443,4/14/2016 17:00,304,5808,144,2.4
5553957443,4/14/2016 18:00,77,267,12,0.2
5553957443,4/14/2016 19:00,72,143,10,0.166667
5553957443,4/14/2016 20:00,102,624,24,0.4
5553957443,4/14/2016 21:00,138,1519,31,0.516667
5553957443,4/14/2016 22:00,80,247,15,0.25
5553957443,4/14/2016 23:00,60,37,4,0.066667
5553957443,4/15/2016 0:00,56,6,1,0.016667
5553957443,4/15/2016 1:00,55,0,0,0
5553957443,4/15/2016 2:00,55,0,0,0
5553957443,4/15/2016 3:00,57,7,1,0.016667
5553957443,4/15/2016 4:00,55,0,0,0
5553957443,4/15/2016 5:00,57,6,1,0.016667
5553957443,4/15/2016 6:00,124,860,39,0.65
5553957443,4/15/2016 7:00,132,1427,29,0.483333
5553957443,4/15/2016 8:00,64,146,4,0.066667
5553957443,4/15/2016 9:00,64,123,5,0.083333
5553957443,4/15/2016 10:00,180,2718,75,1.25
5553957443,4/15/2016 11:00,144,1959,50,0.833333
5553957443,4/15/2016 12:00,95,874,23,0.383333
5553957443,4/15/2016 13:00,58,9,1,0.016667
5553957443,4/15/2016 14:00,217,2183,84,1.4
5553957443,4/15/2016 15:00,77,261,11,0.183333
5553957443,4/15/2016 16:00,202,3256,84,1.4
5553957443,4/15/2016 17:00,111,1035,23,0.383333
5553957443,4/15/2016 18:00,103,762,21,0.35
5553957443,4/15/2016 19:00,82,484,10,0.166667
5553957443,4/15/2016 20:00,55,0,0,0
5553957443,4/15/2016 21:00,71,148,9,0.15
5553957443,4/15/2016 22:00,84,280,17,0.283333
5553957443,4/15/2016 23:00,57,12,1,0.016667
5553957443,4/16/2016 0:00,55,0,0,0
5553957443,4/16/2016 1:00,57,8,1,0.016667
5553957443,4/16/2016 2:00,56,0,0,0
5553957443,4/16/2016 3:00,57,10,1,0.016667
5553957443,4/16/2016 4:00,58,15,2,0.033333
5553957443,4/16/2016 5:00,57,8,1,0.016667
5553957443,4/16/2016 6:00,57,9,1,0.016667
5553957443,4/16/2016 7:00,56,9,1,0.016667
5553957443,4/16/2016 8:00,55,0,0,0
5553957443,4/16/2016 9:00,62,65,4,0.066667
5553957443,4/16/2016 10:00,94,501,21,0.35
5553957443,4/16/2016 11:00,59,18,2,0.033333
5553957443,4/16/2016 12:00,59,17,1,0.016667
5553957443,4/16/2016 13:00,81,280,13,0.216667
5553957443,4/16/2016 14:00,104,671,27,0.45
5553957443,4/16/2016 15:00,103,564,28,0.466667
5553957443,4/16/2016 16:00,125,1024,37,0.616667
5553957443,4/16/2016 17:00,124,783,41,0.683333
5553957443,4/16/2016 18:00,88,377,18,0.3
5553957443,4/16/2016 19:00,93,580,19,0.316667
5553957443,4/16/2016 20:00,99,408,28,0.466667
5553957443,4/16/2016 21:00,74,88,11,0.183333
5553957443,4/16/2016 22:00,79,170,16,0.266667
5553957443,4/16/2016 23:00,78,166,15,0.25
5553957443,4/17/2016 0:00,61,22,3,0.05
5553957443,4/17/2016 1:00,87,305,19,0.316667
5553957443,4/17/2016 2:00,72,133,11,0.183333
5553957443,4/17/2016 3:00,55,0,0,0
5553957443,4/17/2016 4:00,55,0,0,0
5553957443,4/17/2016 5:00,59,24,2,0.033333
5553957443,4/17/2016 6:00,55,0,0,0
5553957443,4/17/2016 7:00,56,0,0,0
5553957443,4/17/2016 8:00,55,0,0,0
5553957443,4/17/2016 9:00,59,40,2,0.033333
5553957443,4/17/2016 10:00,55,0,0,0
5553957443,4/17/2016 11:00,55,0,0,0
5553957443,4/17/2016 12:00,55,0,0,0
5553957443,4/17/2016 13:00,55,0,0,0
5553957443,4/17/2016 14:00,55,0,0,0
5553957443,4/17/2016 15:00,55,0,0,0
5553957443,4/17/2016 16:00,55,0,0,0
5553957443,4/17/2016 17:00,55,0,0,0
5553957443,4/17/2016 18:00,55,0,0,0
5553957443,4/17/2016 19:00,55,0,0,0
5553957443,4/17/2016 20:00,55,0,0,0
5553957443,4/17/2016 21:00,55,0,0,0
5553957443,4/17/2016 22:00,66,111,7,0.116667
5553957443,4/17/2016 23:00,58,20,2,0.033333
5553957443,4/18/2016 0:00,55,0,0,0
5553957443,4/18/2016 1:00,55,0,0,0
5553957443,4/18/2016 2:00,55,0,0,0
5553957443,4/18/2016 3:00,57,9,1,0.016667
5553957443,4/18/2016 4:00,56,9,1,0.016667
5553957443,4/18/2016 5:00,56,6,1,0.016667
5553957443,4/18/2016 6:00,65,83,6,0.1
5553957443,4/18/2016 7:00,71,153,10,0.166667
5553957443,4/18/2016 8:00,57,10,1,0.016667
5553957443,4/18/2016 9:00,63,103,4,0.066667
5553957443,4/18/2016 10:00,86,373,17,0.283333
5553957443,4/18/2016 11:00,90,374,20,0.333333
5553957443,4/18/2016 12:00,96,454,24,0.4
5553957443,4/18/2016 13:00,66,98,7,0.116667
5553957443,4/18/2016 14:00,56,0,0,0
5553957443,4/18/2016 15:00,98,425,25,0.416667
5553957443,4/18/2016 16:00,61,5,1,0.016667
5553957443,4/18/2016 17:00,109,519,31,0.516667
5553957443,4/18/2016 18:00,82,373,13,0.216667
5553957443,4/18/2016 19:00,55,0,0,0
5553957443,4/18/2016 20:00,99,409,26,0.433333
5553957443,4/18/2016 21:00,84,317,17,0.283333
5553957443,4/18/2016 22:00,56,7,1,0.016667
5553957443,4/18/2016 23:00,55,0,0,0
5553957443,4/19/2016 0:00,55,0,0,0
5553957443,4/19/2016 1:00,56,0,0,0
5553957443,4/19/2016 2:00,65,116,6,0.1
5553957443,4/19/2016 3:00,55,0,0,0
5553957443,4/19/2016 4:00,57,6,1,0.016667
5553957443,4/19/2016 5:00,56,0,0,0
5553957443,4/19/2016 6:00,112,525,34,0.566667
5553957443,4/19/2016 7:00,153,1983,42,0.7
5553957443,4/19/2016 8:00,100,950,26,0.433333
5553957443,4/19/2016 9:00,69,125,7,0.116667
5553957443,4/19/2016 10:00,57,6,1,0.016667
5553957443,4/19/2016 11:00,59,70,2,0.033333
5553957443,4/19/2016 12:00,164,2379,64,1.066667
5553957443,4/19/2016 13:00,163,2277,62,1.033333
5553957443,4/19/2016 14:00,58,7,1,0.016667
5553957443,4/19/2016 15:00,244,2538,106,1.766667
5553957443,4/19/2016 16:00,113,448,23,0.383333
5553957443,4/19/2016 17:00,174,2598,56,0.933333
5553957443,4/19/2016 18:00,98,554,20,0.333333
5553957443,4/19/2016 19:00,84,217,18,0.3
5553957443,4/19/2016 20:00,70,120,8,0.133333
5553957443,4/19/2016 21:00,99,466,26,0.433333
5553957443,4/19/2016 22:00,69,97,9,0.15
5553957443,4/19/2016 23:00,55,0,0,0
5553957443,4/20/2016 0:00,55,0,0,0
5553957443,4/20/2016 1:00,57,4,1,0.016667
5553957443,4/20/2016 2:00,58,16,2,0.033333
5553957443,4/20/2016 3:00,55,0,0,0
5553957443,4/20/2016 4:00,58,17,2,0.033333
5553957443,4/20/2016 5:00,57,7,1,0.016667
5553957443,4/20/2016 6:00,63,96,5,0.083333
5553957443,4/20/2016 7:00,55,0,0,0
5553957443,4/20/2016 8:00,58,11,2,0.033333
5553957443,4/20/2016 9:00,55,0,0,0
5553957443,4/20/2016 10:00,65,144,5,0.083333
5553957443,4/20/2016 11:00,65,118,5,0.083333
5553957443,4/20/2016 12:00,90,479,19,0.316667
5553957443,4/20/2016 13:00,96,534,23,0.383333
5553957443,4/20/2016 14:00,71,135,10,0.166667
5553957443,4/20/2016 15:00,61,42,4,0.066667
5553957443,4/20/2016 16:00,65,114,7,0.116667
5553957443,4/20/2016 17:00,64,85,5,0.083333
5553957443,4/20/2016 18:00,58,38,1,0.016667
5553957443,4/20/2016 19:00,62,46,4,0.066667
5553957443,4/20/2016 20:00,90,349,22,0.366667
5553957443,4/20/2016 21:00,76,228,13,0.216667
5553957443,4/20/2016 22:00,80,239,16,0.266667
5553957443,4/20/2016 23:00,57,11,1,0.016667
5553957443,4/21/2016 0:00,55,0,0,0
5553957443,4/21/2016 1:00,55,0,0,0
5553957443,4/21/2016 2:00,65,111,6,0.1
5553957443,4/21/2016 3:00,56,0,0,0
5553957443,4/21/2016 4:00,55,0,0,0
5553957443,4/21/2016 5:00,58,13,2,0.033333
5553957443,4/21/2016 6:00,94,410,25,0.416667
5553957443,4/21/2016 7:00,96,644,17,0.283333
5553957443,4/21/2016 8:00,138,1844,46,0.766667
5553957443,4/21/2016 9:00,62,99,3,0.05
5553957443,4/21/2016 10:00,58,19,2,0.033333
5553957443,4/21/2016 11:00,67,198,5,0.083333
5553957443,4/21/2016 12:00,75,243,9,0.15
5553957443,4/21/2016 13:00,70,243,7,0.116667
5553957443,4/21/2016 14:00,58,11,2,0.033333
5553957443,4/21/2016 15:00,56,0,0,0
5553957443,4/21/2016 16:00,56,0,0,0
5553957443,4/21/2016 17:00,234,2325,104,1.733333
5553957443,4/21/2016 18:00,204,3026,78,1.3
5553957443,4/21/2016 19:00,102,1021,27,0.45
5553957443,4/21/2016 20:00,59,9,1,0.016667
5553957443,4/21/2016 21:00,135,1472,43,0.716667
5553957443,4/21/2016 22:00,61,39,3,0.05
5553957443,4/21/2016 23:00,98,619,22,0.366667
5553957443,4/22/2016 0:00,55,0,0,0
5553957443,4/22/2016 1:00,56,0,0,0
5553957443,4/22/2016 2:00,57,14,1,0.016667
5553957443,4/22/2016 3:00,55,0,0,0
5553957443,4/22/2016 4:00,55,0,0,0
5553957443,4/22/2016 5:00,69,126,9,0.15
5553957443,4/22/2016 6:00,138,1360,35,0.583333
5553957443,4/22/2016 7:00,133,1743,44,0.733333
5553957443,4/22/2016 8:00,72,326,7,0.116667
5553957443,4/22/2016 9:00,72,290,7,0.116667
5553957443,4/22/2016 10:00,62,112,2,0.033333
5553957443,4/22/2016 11:00,62,91,3,0.05
5553957443,4/22/2016 12:00,78,335,10,0.166667
5553957443,4/22/2016 13:00,80,319,12,0.2
5553957443,4/22/2016 14:00,87,556,13,0.216667
5553957443,4/22/2016 15:00,132,1002,42,0.7
5553957443,4/22/2016 16:00,197,1603,75,1.25
5553957443,4/22/2016 17:00,86,347,16,0.266667
5553957443,4/22/2016 18:00,90,538,15,0.25
5553957443,4/22/2016 19:00,133,1419,28,0.466667
5553957443,4/22/2016 20:00,86,489,11,0.183333
5553957443,4/22/2016 21:00,104,736,24,0.4
5553957443,4/22/2016 22:00,67,53,8,0.133333
5553957443,4/22/2016 23:00,79,211,15,0.25
5553957443,4/23/2016 0:00,82,258,17,0.283333
5553957443,4/23/2016 1:00,58,10,2,0.033333
5553957443,4/23/2016 2:00,56,9,1,0.016667
5553957443,4/23/2016 3:00,56,0,0,0
5553957443,4/23/2016 4:00,56,0,0,0
5553957443,4/23/2016 5:00,60,76,3,0.05
5553957443,4/23/2016 6:00,57,8,1,0.016667
5553957443,4/23/2016 7:00,56,0,0,0
5553957443,4/23/2016 8:00,56,0,0,0
5553957443,4/23/2016 9:00,57,10,1,0.016667
5553957443,4/23/2016 10:00,58,28,2,0.033333
5553957443,4/23/2016 11:00,63,102,4,0.066667
5553957443,4/23/2016 12:00,69,88,9,0.15
5553957443,4/23/2016 13:00,58,26,2,0.033333
5553957443,4/23/2016 14:00,55,0,0,0
5553957443,4/23/2016 15:00,68,66,7,0.116667
5553957443,4/23/2016 16:00,100,394,27,0.45
5553957443,4/23/2016 17:00,96,412,24,0.4
5553957443,4/23/2016 18:00,114,501,35,0.583333
5553957443,4/23/2016 19:00,114,785,31,0.516667
5553957443,4/23/2016 20:00,104,484,28,0.466667
5553957443,4/23/2016 21:00,95,237,26,0.433333
5553957443,4/23/2016 22:00,87,266,20,0.333333
5553957443,4/23/2016 23:00,103,350,32,0.533333
5553957443,4/24/2016 0:00,71,154,9,0.15
5553957443,4/24/2016 1:00,55,0,0,0
5553957443,4/24/2016 2:00,55,0,0,0
5553957443,4/24/2016 3:00,57,25,1,0.016667
5553957443,4/24/2016 4:00,63,80,4,0.066667
5553957443,4/24/2016 5:00,59,18,3,0.05
5553957443,4/24/2016 6:00,58,23,2,0.033333
5553957443,4/24/2016 7:00,57,6,1,0.016667
5553957443,4/24/2016 8:00,56,0,0,0
5553957443,4/24/2016 9:00,58,10,2,0.033333
5553957443,4/24/2016 10:00,74,204,11,0.183333
5553957443,4/24/2016 11:00,67,119,5,0.083333
5553957443,4/24/2016 12:00,67,89,6,0.1
5553957443,4/24/2016 13:00,59,24,2,0.033333
5553957443,4/24/2016 14:00,62,80,4,0.066667
5553957443,4/24/2016 15:00,55,0,0,0
5553957443,4/24/2016 16:00,59,39,2,0.033333
5553957443,4/24/2016 17:00,76,297,11,0.183333
5553957443,4/24/2016 18:00,63,59,5,0.083333
5553957443,4/24/2016 19:00,59,26,2,0.033333
5553957443,4/24/2016 20:00,82,251,17,0.283333
5553957443,4/24/2016 21:00,84,282,16,0.266667
5553957443,4/24/2016 22:00,57,21,1,0.016667
5553957443,4/24/2016 23:00,55,0,0,0
5553957443,4/25/2016 0:00,55,0,0,0
5553957443,4/25/2016 1:00,55,0,0,0
5553957443,4/25/2016 2:00,56,0,0,0
5553957443,4/25/2016 3:00,55,0,0,0
5553957443,4/25/2016 4:00,55,0,0,0
5553957443,4/25/2016 5:00,60,40,3,0.05
5553957443,4/25/2016 6:00,102,572,26,0.433333
5553957443,4/25/2016 7:00,178,2715,60,1
5553957443,4/25/2016 8:00,58,13,2,0.033333
5553957443,4/25/2016 9:00,59,19,2,0.033333
5553957443,4/25/2016 10:00,62,108,3,0.05
5553957443,4/25/2016 11:00,68,154,8,0.133333
5553957443,4/25/2016 12:00,59,34,2,0.033333
5553957443,4/25/2016 13:00,236,2451,105,1.75
5553957443,4/25/2016 14:00,111,601,24,0.4
5553957443,4/25/2016 15:00,73,275,8,0.133333
5553957443,4/25/2016 16:00,67,83,7,0.116667
5553957443,4/25/2016 17:00,141,1838,50,0.833333
5553957443,4/25/2016 18:00,123,1149,25,0.416667
5553957443,4/25/2016 19:00,90,380,21,0.35
5553957443,4/25/2016 20:00,64,65,5,0.083333
5553957443,4/25/2016 21:00,91,423,21,0.35
5553957443,4/25/2016 22:00,61,26,4,0.066667
5553957443,4/25/2016 23:00,55,0,0,0
5553957443,4/26/2016 0:00,55,0,0,0
5553957443,4/26/2016 1:00,55,0,0,0
5553957443,4/26/2016 2:00,57,5,1,0.016667
5553957443,4/26/2016 3:00,57,10,1,0.016667
5553957443,4/26/2016 4:00,56,0,0,0
5553957443,4/26/2016 5:00,57,11,1,0.016667
5553957443,4/26/2016 6:00,124,888,38,0.633333
5553957443,4/26/2016 7:00,172,2641,55,0.916667
5553957443,4/26/2016 8:00,59,20,2,0.033333
5553957443,4/26/2016 9:00,68,161,6,0.1
5553957443,4/26/2016 10:00,64,55,5,0.083333
5553957443,4/26/2016 11:00,63,114,3,0.05
5553957443,4/26/2016 12:00,231,2595,100,1.666667
5553957443,4/26/2016 13:00,123,834,27,0.45
5553957443,4/26/2016 14:00,63,74,4,0.066667
5553957443,4/26/2016 15:00,55,0,0,0
5553957443,4/26/2016 16:00,55,0,0,0
5553957443,4/26/2016 17:00,165,2411,51,0.85
5553957443,4/26/2016 18:00,95,517,20,0.333333
5553957443,4/26/2016 19:00,89,406,17,0.283333
5553957443,4/26/2016 20:00,83,184,18,0.3
5553957443,4/26/2016 21:00,76,204,12,0.2
5553957443,4/26/2016 22:00,112,691,28,0.466667
5553957443,4/26/2016 23:00,64,65,5,0.083333
5553957443,4/27/2016 0:00,55,0,0,0
5553957443,4/27/2016 1:00,55,0,0,0
5553957443,4/27/2016 2:00,57,8,1,0.016667
5553957443,4/27/2016 3:00,55,0,0,0
5553957443,4/27/2016 4:00,57,4,1,0.016667
5553957443,4/27/2016 5:00,56,7,1,0.016667
5553957443,4/27/2016 6:00,126,942,38,0.633333
5553957443,4/27/2016 7:00,124,1267,27,0.45
5553957443,4/27/2016 8:00,77,466,9,0.15
5553957443,4/27/2016 9:00,66,177,4,0.066667
5553957443,4/27/2016 10:00,64,142,3,0.05
5553957443,4/27/2016 11:00,82,423,13,0.216667
5553957443,4/27/2016 12:00,84,480,12,0.2
5553957443,4/27/2016 13:00,78,395,9,0.15
5553957443,4/27/2016 14:00,64,106,4,0.066667
5553957443,4/27/2016 15:00,84,542,11,0.183333
5553957443,4/27/2016 16:00,62,95,2,0.033333
5553957443,4/27/2016 17:00,217,3605,92,1.533333
5553957443,4/27/2016 18:00,127,1341,27,0.45
5553957443,4/27/2016 19:00,58,4,1,0.016667
5553957443,4/27/2016 20:00,85,276,18,0.3
5553957443,4/27/2016 21:00,78,258,13,0.216667
5553957443,4/27/2016 22:00,56,0,0,0
5553957443,4/27/2016 23:00,55,0,0,0
5553957443,4/28/2016 0:00,55,0,0,0
5553957443,4/28/2016 1:00,55,0,0,0
5553957443,4/28/2016 2:00,57,9,2,0.033333
5553957443,4/28/2016 3:00,58,15,2,0.033333
5553957443,4/28/2016 4:00,55,0,0,0
5553957443,4/28/2016 5:00,55,0,0,0
5553957443,4/28/2016 6:00,65,107,6,0.1
5553957443,4/28/2016 7:00,160,2046,42,0.7
5553957443,4/28/2016 8:00,97,861,24,0.4
5553957443,4/28/2016 9:00,69,170,7,0.116667
5553957443,4/28/2016 10:00,70,164,8,0.133333
5553957443,4/28/2016 11:00,64,80,5,0.083333
5553957443,4/28/2016 12:00,66,118,6,0.1
5553957443,4/28/2016 13:00,87,456,18,0.3
5553957443,4/28/2016 14:00,284,3729,115,1.916667
5553957443,4/28/2016 15:00,59,42,1,0.016667
5553957443,4/28/2016 16:00,148,1999,50,0.833333
5553957443,4/28/2016 17:00,116,1157,22,0.366667
5553957443,4/28/2016 18:00,60,31,3,0.05
5553957443,4/28/2016 19:00,66,96,7,0.116667
5553957443,4/28/2016 20:00,65,95,6,0.1
5553957443,4/28/2016 21:00,77,210,13,0.216667
5553957443,4/28/2016 22:00,55,0,0,0
5553957443,4/28/2016 23:00,56,8,1,0.016667
5553957443,4/29/2016 0:00,55,0,0,0
5553957443,4/29/2016 1:00,55,0,0,0
5553957443,4/29/2016 2:00,56,8,1,0.016667
5553957443,4/29/2016 3:00,62,60,5,0.083333
5553957443,4/29/2016 4:00,58,13,2,0.033333
5553957443,4/29/2016 5:00,56,0,0,0
5553957443,4/29/2016 6:00,116,687,36,0.6
5553957443,4/29/2016 7:00,180,2761,62,1.033333
5553957443,4/29/2016 8:00,66,179,4,0.066667
5553957443,4/29/2016 9:00,57,0,0,0
5553957443,4/29/2016 10:00,81,305,14,0.233333
5553957443,4/29/2016 11:00,254,2456,107,1.783333
5553957443,4/29/2016 12:00,91,469,17,0.283333
5553957443,4/29/2016 13:00,82,359,11,0.183333
5553957443,4/29/2016 14:00,64,73,5,0.083333
5553957443,4/29/2016 15:00,75,247,10,0.166667
5553957443,4/29/2016 16:00,192,2887,65,1.083333
5553957443,4/29/2016 17:00,107,803,26,0.433333
5553957443,4/29/2016 18:00,105,662,26,0.433333
5553957443,4/29/2016 19:00,75,157,12,0.2
5553957443,4/29/2016 20:00,74,139,12,0.2
5553957443,4/29/2016 21:00,67,165,5,0.083333
5553957443,4/29/2016 22:00,59,7,1,0.016667
5553957443,4/29/2016 23:00,83,327,17,0.283333
5553957443,4/30/2016 0:00,55,0,0,0
5553957443,4/30/2016 1:00,55,0,0,0
5553957443,4/30/2016 2:00,55,0,0,0
5553957443,4/30/2016 3:00,55,0,0,0
5553957443,4/30/2016 4:00,55,0,0,0
5553957443,4/30/2016 5:00,57,9,1,0.016667
5553957443,4/30/2016 6:00,58,32,2,0.033333
5553957443,4/30/2016 7:00,56,0,0,0
5553957443,4/30/2016 8:00,55,0,0,0
5553957443,4/30/2016 9:00,55,0,0,0
5553957443,4/30/2016 10:00,57,8,1,0.016667
5553957443,4/30/2016 11:00,68,127,8,0.133333
5553957443,4/30/2016 12:00,70,143,8,0.133333
5553957443,4/30/2016 13:00,56,0,0,0
5553957443,4/30/2016 14:00,60,41,2,0.033333
5553957443,4/30/2016 15:00,59,38,2,0.033333
5553957443,4/30/2016 16:00,57,13,1,0.016667
5553957443,4/30/2016 17:00,59,22,3,0.05
5553957443,4/30/2016 18:00,62,61,4,0.066667
5553957443,4/30/2016 19:00,92,297,24,0.4
5553957443,4/30/2016 20:00,61,49,3,0.05
5553957443,4/30/2016 21:00,66,113,6,0.1
5553957443,4/30/2016 22:00,76,179,13,0.216667
5553957443,4/30/2016 23:00,64,70,6,0.1
5553957443,5/1/2016 0:00,55,0,0,0
5553957443,5/1/2016 1:00,55,0,0,0
5553957443,5/1/2016 2:00,55,0,0,0
5553957443,5/1/2016 3:00,56,0,0,0
5553957443,5/1/2016 4:00,55,0,0,0
5553957443,5/1/2016 5:00,62,53,5,0.083333
5553957443,5/1/2016 6:00,57,5,1,0.016667
5553957443,5/1/2016 7:00,55,0,0,0
5553957443,5/1/2016 8:00,58,13,2,0.033333
5553957443,5/1/2016 9:00,76,174,13,0.216667
5553957443,5/1/2016 10:00,114,702,33,0.55
5553957443,5/1/2016 11:00,92,418,22,0.366667
5553957443,5/1/2016 12:00,133,1171,40,0.666667
5553957443,5/1/2016 13:00,102,605,27,0.45
5553957443,5/1/2016 14:00,71,225,8,0.133333
5553957443,5/1/2016 15:00,55,0,0,0
5553957443,5/1/2016 16:00,67,105,7,0.116667
